employee_id,name,department,role,date,tasks_completed,hours_worked,rating,projects,absences
E1028,Emp_028,Engineering,Frontend Dev,2024-01-30,8,5.37,3.83,1,0
E1029,Emp_029,HR,HRBP,2024-01-30,5,7.79,3.39,2,0
E1030,Emp_030,Marketing,Content,2024-01-30,5,8.09,3.27,2,0
E1031,Emp_031,HR,HRBP,2024-01-30,8,7.76,3.18,2,0
E1032,Emp_032,HR,Recruiter,2024-01-30,6,9.23,3.83,1,0
E1033,Emp_033,Finance,Accountant,2024-01-30,5,7.65,3.48,2,0
E1034,Emp_034,Finance,Analyst,2024-01-30,5,6.81,4.38,1,0
E1035,Emp_035,Finance,Accountant,2024-01-30,10,8.21,4.3,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-30,7,6.52,3.64,2,0
E1037,Emp_037,Finance,Accountant,2024-01-30,5,7.81,3.74,0,0
E1038,Emp_038,Marketing,SEO,2024-01-30,6,8.71,3.76,2,0
E1039,Emp_039,Sales,AE,2024-01-30,11,7.58,4.3,0,0
E1040,Emp_040,Engineering,Data Eng,2024-01-30,11,7.16,4.61,2,0
E1041,Emp_041,Engineering,QA Eng,2024-01-30,4,10.72,3.95,2,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-30,13,7.07,4.23,2,0
E1043,Emp_043,Finance,Accountant,2024-01-30,1,8.67,4.45,0,0
E1044,Emp_044,Finance,Accountant,2024-01-30,6,6.83,4.86,0,0
E1045,Emp_045,HR,HRBP,2024-01-30,5,7.89,3.67,0,0
E1046,Emp_046,Sales,SDR,2024-01-30,10,8.11,2.94,2,0
E1047,Emp_047,Marketing,Content,2024-01-30,6,6.83,3.91,2,0
E1048,Emp_048,Support,Agent,2024-01-30,6,4.71,3.12,0,0
E1049,Emp_049,HR,Recruiter,2024-01-30,3,6.84,3.73,2,0
E1050,Emp_050,Sales,AE,2024-01-30,14,6.52,4.72,1,0
E1051,Emp_051,Finance,Accountant,2024-01-30,3,8.13,4.24,2,0
E1052,Emp_052,HR,Recruiter,2024-01-30,9,6.18,3.66,1,0
E1053,Emp_053,Sales,Account Manager,2024-01-30,10,8.23,4.1,2,0
E1054,Emp_054,Sales,AE,2024-01-30,9,9.06,3.45,0,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-30,8,7.78,4.09,0,0
E1056,Emp_056,Support,Agent,2024-01-30,13,8.8,4.11,0,0
E1057,Emp_057,HR,Recruiter,2024-01-30,9,7.94,4.02,0,0
E1058,Emp_058,Engineering,QA Eng,2024-01-30,5,9.13,3.62,2,0
E1059,Emp_059,HR,HRBP,2024-01-30,4,6.63,3.35,1,0
E1000,Emp_000,Marketing,SEO,2024-01-31,5,5.84,3.71,1,0
E1001,Emp_001,HR,HRBP,2024-01-31,7,7.08,3.61,1,0
E1002,Emp_002,Engineering,Data Eng,2024-01-31,9,7.33,4.64,2,0
E1003,Emp_003,Marketing,Content,2024-01-31,11,8.41,3.13,1,0
E1004,Emp_004,Engineering,QA Eng,2024-01-31,7,7.23,4.21,2,0
E1005,Emp_005,Engineering,Backend Dev,2024-01-31,7,6.81,3.35,0,0
E1006,Emp_006,Marketing,Content,2024-01-31,8,7.2,3.07,1,0
E1007,Emp_007,Marketing,Designer,2024-01-31,5,8.64,3.95,2,0
E1008,Emp_008,Support,Agent,2024-01-31,11,6.76,3.49,1,0
E1009,Emp_009,Finance,Analyst,2024-01-31,5,7.24,3.84,1,0
E1010,Emp_010,Sales,SDR,2024-01-31,12,7.97,3.61,2,0
E1011,Emp_011,Support,Agent,2024-01-31,12,8.59,3.14,0,0
E1012,Emp_012,Sales,Account Manager,2024-01-31,11,7.23,4.48,0,0
E1013,Emp_013,HR,Recruiter,2024-01-31,1,7.64,3.25,0,0
E1014,Emp_014,Finance,Accountant,2024-01-31,2,8.62,3.89,1,0
E1015,Emp_015,Sales,Account Manager,2024-01-31,11,7.7,3.56,2,0
E1016,Emp_016,Engineering,Backend Dev,2024-01-31,5,6.13,3.43,2,0
E1017,Emp_017,Sales,SDR,2024-01-31,10,5.71,4.45,1,0
E1018,Emp_018,Marketing,SEO,2024-01-31,3,6.6,3.78,1,0
E1019,Emp_019,Support,Team Lead,2024-01-31,12,8.42,3.44,0,0
E1020,Emp_020,Engineering,QA Eng,2024-01-31,8,8.1,4.29,2,0
E1021,Emp_021,Engineering,Backend Dev,2024-01-31,10,7.29,4.51,0,0
E1022,Emp_022,Marketing,SEO,2024-01-31,6,8.77,4.74,0,0
E1023,Emp_023,HR,HRBP,2024-01-31,7,7.42,4.02,0,0
E1024,Emp_024,Finance,Analyst,2024-01-31,4,7.87,3.48,1,0
E1025,Emp_025,HR,HRBP,2024-01-31,7,9.42,3.84,1,0
E1026,Emp_026,Sales,SDR,2024-01-31,11,8.45,4.0,0,0
E1027,Emp_027,Sales,Account Manager,2024-01-31,11,5.09,3.59,0,0
E1028,Emp_028,Engineering,Frontend Dev,2024-01-31,9,4.62,3.71,2,0
E1029,Emp_029,HR,HRBP,2024-01-31,6,6.07,4.12,1,0
E1030,Emp_030,Marketing,Content,2024-01-31,4,9.65,3.63,1,0
E1031,Emp_031,HR,HRBP,2024-01-31,3,8.1,4.34,0,0
E1032,Emp_032,HR,Recruiter,2024-01-31,7,7.02,3.26,0,0
E1033,Emp_033,Finance,Accountant,2024-01-31,6,6.14,3.51,1,0
E1034,Emp_034,Finance,Analyst,2024-01-31,7,7.31,4.26,1,0
E1035,Emp_035,Finance,Accountant,2024-01-31,4,5.18,4.43,2,0
E1036,Emp_036,Engineering,Backend Dev,2024-01-31,6,6.44,4.41,2,0
E1037,Emp_037,Finance,Accountant,2024-01-31,5,7.23,4.39,0,0
E1038,Emp_038,Marketing,SEO,2024-01-31,3,7.88,3.96,1,0
E1039,Emp_039,Sales,AE,2024-01-31,8,6.86,3.95,0,0
E1040,Emp_040,Engineering,Data Eng,2024-01-31,7,7.32,4.51,2,0
E1041,Emp_041,Engineering,QA Eng,2024-01-31,7,6.86,3.8,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-01-31,5,7.53,3.86,1,0
E1043,Emp_043,Finance,Accountant,2024-01-31,6,9.79,3.56,1,0
E1044,Emp_044,Finance,Accountant,2024-01-31,5,4.57,4.22,0,0
E1045,Emp_045,HR,HRBP,2024-01-31,4,9.8,3.34,0,0
E1046,Emp_046,Sales,SDR,2024-01-31,0,0.0,0.0,1,1
E1047,Emp_047,Marketing,Content,2024-01-31,8,7.79,4.63,1,0
E1048,Emp_048,Support,Agent,2024-01-31,10,6.76,3.11,1,0
E1049,Emp_049,HR,Recruiter,2024-01-31,3,7.09,3.75,0,0
E1050,Emp_050,Sales,AE,2024-01-31,12,8.15,3.9,1,0
E1051,Emp_051,Finance,Accountant,2024-01-31,5,6.92,3.09,1,0
E1052,Emp_052,HR,Recruiter,2024-01-31,8,8.2,3.72,0,0
E1053,Emp_053,Sales,Account Manager,2024-01-31,10,6.68,3.17,1,0
E1054,Emp_054,Sales,AE,2024-01-31,9,8.28,4.96,0,0
E1055,Emp_055,Engineering,Backend Dev,2024-01-31,7,7.14,3.78,2,0
E1056,Emp_056,Support,Agent,2024-01-31,11,7.89,3.85,1,0
E1057,Emp_057,HR,Recruiter,2024-01-31,7,8.14,3.71,1,0
E1058,Emp_058,Engineering,QA Eng,2024-01-31,7,8.35,4.47,0,0
E1059,Emp_059,HR,HRBP,2024-01-31,3,7.58,3.66,0,0
E1000,Emp_000,Marketing,SEO,2024-02-01,4,5.82,4.63,2,0
E1001,Emp_001,HR,HRBP,2024-02-01,1,8.81,3.86,2,0
E1002,Emp_002,Engineering,Data Eng,2024-02-01,9,8.32,4.71,1,0
E1003,Emp_003,Marketing,Content,2024-02-01,8,6.67,4.51,2,0
E1004,Emp_004,Engineering,QA Eng,2024-02-01,0,0.0,0.0,1,1
E1005,Emp_005,Engineering,Backend Dev,2024-02-01,6,6.32,3.92,1,0
E1006,Emp_006,Marketing,Content,2024-02-01,8,8.22,4.17,2,0
E1007,Emp_007,Marketing,Designer,2024-02-01,4,4.67,3.86,2,0
E1008,Emp_008,Support,Agent,2024-02-01,12,5.72,3.43,2,0
E1009,Emp_009,Finance,Analyst,2024-02-01,0,9.48,4.41,0,0
E1010,Emp_010,Sales,SDR,2024-02-01,6,7.84,3.27,0,0
E1011,Emp_011,Support,Agent,2024-02-01,12,6.14,3.64,1,0
E1012,Emp_012,Sales,Account Manager,2024-02-01,9,10.52,4.51,1,0
E1013,Emp_013,HR,Recruiter,2024-02-01,4,7.04,3.4,1,0
E1014,Emp_014,Finance,Accountant,2024-02-01,0,7.78,4.27,0,0
E1015,Emp_015,Sales,Account Manager,2024-02-01,13,6.56,3.35,0,0
E1016,Emp_016,Engineering,Backend Dev,2024-02-01,7,6.35,4.78,1,0
E1017,Emp_017,Sales,SDR,2024-02-01,9,4.83,3.45,1,0
E1018,Emp_018,Marketing,SEO,2024-02-01,7,8.83,3.44,1,0
E1019,Emp_019,Support,Team Lead,2024-02-01,10,7.45,2.78,1,0
E1020,Emp_020,Engineering,QA Eng,2024-02-01,7,8.37,3.85,3,0
E1021,Emp_021,Engineering,Backend Dev,2024-02-01,8,7.52,4.99,1,0
E1022,Emp_022,Marketing,SEO,2024-02-01,10,9.06,4.18,2,0
E1023,Emp_023,HR,HRBP,2024-02-01,0,0.0,0.0,1,1
E1024,Emp_024,Finance,Analyst,2024-02-01,7,8.32,3.81,0,0
E1025,Emp_025,HR,HRBP,2024-02-01,3,6.8,3.62,1,0
E1026,Emp_026,Sales,SDR,2024-02-01,12,9.1,3.56,1,0
E1027,Emp_027,Sales,Account Manager,2024-02-01,10,9.05,2.98,0,0
E1028,Emp_028,Engineering,Frontend Dev,2024-02-01,7,6.56,3.76,2,0
E1029,Emp_029,HR,HRBP,2024-02-01,7,6.59,4.27,1,0
E1030,Emp_030,Marketing,Content,2024-02-01,7,7.41,4.04,1,0
E1031,Emp_031,HR,HRBP,2024-02-01,3,6.55,3.54,0,0
E1032,Emp_032,HR,Recruiter,2024-02-01,7,7.2,4.13,1,0
E1033,Emp_033,Finance,Accountant,2024-02-01,0,0.0,0.0,1,1
E1034,Emp_034,Finance,Analyst,2024-02-01,8,7.71,4.18,1,0
E1035,Emp_035,Finance,Accountant,2024-02-01,4,9.84,3.98,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-02-01,5,7.96,4.5,2,0
E1037,Emp_037,Finance,Accountant,2024-02-01,1,6.44,2.74,0,0
E1038,Emp_038,Marketing,SEO,2024-02-01,8,5.98,3.78,1,0
E1039,Emp_039,Sales,AE,2024-02-01,0,0.0,0.0,1,1
E1040,Emp_040,Engineering,Data Eng,2024-02-01,10,8.26,4.46,0,0
E1041,Emp_041,Engineering,QA Eng,2024-02-01,9,6.22,4.19,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-01,6,9.22,4.07,2,0
E1043,Emp_043,Finance,Accountant,2024-02-01,4,7.99,3.55,1,0
E1044,Emp_044,Finance,Accountant,2024-02-01,7,8.41,3.84,1,0
E1045,Emp_045,HR,HRBP,2024-02-01,10,7.35,3.69,0,0
E1046,Emp_046,Sales,SDR,2024-02-01,10,8.45,3.62,1,0
E1047,Emp_047,Marketing,Content,2024-02-01,8,8.02,3.71,2,0
E1048,Emp_048,Support,Agent,2024-02-01,12,7.58,4.22,1,0
E1049,Emp_049,HR,Recruiter,2024-02-01,4,8.03,4.08,0,0
E1050,Emp_050,Sales,AE,2024-02-01,7,5.4,3.55,1,0
E1051,Emp_051,Finance,Accountant,2024-02-01,9,8.46,4.08,0,0
E1052,Emp_052,HR,Recruiter,2024-02-01,4,10.76,4.24,0,0
E1053,Emp_053,Sales,Account Manager,2024-02-01,0,0.0,0.0,0,1
E1054,Emp_054,Sales,AE,2024-02-01,11,7.02,2.67,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-02-01,8,8.67,3.61,2,0
E1056,Emp_056,Support,Agent,2024-02-01,12,8.25,3.68,2,0
E1057,Emp_057,HR,Recruiter,2024-02-01,4,9.23,3.91,0,0
E1058,Emp_058,Engineering,QA Eng,2024-02-01,9,7.49,3.8,2,0
E1059,Emp_059,HR,HRBP,2024-02-01,9,9.55,4.62,0,0
E1000,Emp_000,Marketing,SEO,2024-02-02,0,0.0,0.0,2,1
E1001,Emp_001,HR,HRBP,2024-02-02,6,7.12,3.22,1,0
E1002,Emp_002,Engineering,Data Eng,2024-02-02,7,7.23,3.9,2,0
E1003,Emp_003,Marketing,Content,2024-02-02,5,8.45,3.43,1,0
E1004,Emp_004,Engineering,QA Eng,2024-02-02,8,6.02,4.23,2,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-02,10,10.94,4.96,1,0
E1006,Emp_006,Marketing,Content,2024-02-02,8,9.38,3.0,1,0
E1007,Emp_007,Marketing,Designer,2024-02-02,8,6.93,3.5,1,0
E1008,Emp_008,Support,Agent,2024-02-02,12,9.18,3.67,0,0
E1009,Emp_009,Finance,Analyst,2024-02-02,2,8.94,4.1,0,0
E1010,Emp_010,Sales,SDR,2024-02-02,10,8.7,3.28,1,0
E1011,Emp_011,Support,Agent,2024-02-02,9,7.67,3.23,0,0
E1012,Emp_012,Sales,Account Manager,2024-02-02,9,6.06,3.29,1,0
E1013,Emp_013,HR,Recruiter,2024-02-02,5,7.71,3.81,2,0
E1014,Emp_014,Finance,Accountant,2024-02-02,7,9.48,3.47,0,0
E1015,Emp_015,Sales,Account Manager,2024-02-02,7,6.68,3.9,0,0
E1016,Emp_016,Engineering,Backend Dev,2024-02-02,7,8.34,3.6,2,0
E1017,Emp_017,Sales,SDR,2024-02-02,9,7.15,3.01,0,0
E1018,Emp_018,Marketing,SEO,2024-02-02,9,6.73,3.96,0,0
E1019,Emp_019,Support,Team Lead,2024-02-02,11,8.2,2.39,1,0
E1020,Emp_020,Engineering,QA Eng,2024-02-02,5,7.56,2.92,1,0
E1021,Emp_021,Engineering,Backend Dev,2024-02-02,7,9.94,4.29,2,0
E1022,Emp_022,Marketing,SEO,2024-02-02,2,7.83,3.16,1,0
E1023,Emp_023,HR,HRBP,2024-02-02,6,6.77,3.67,1,0
E1024,Emp_024,Finance,Analyst,2024-02-02,12,8.63,4.82,1,0
E1025,Emp_025,HR,HRBP,2024-02-02,9,7.54,3.94,0,0
E1026,Emp_026,Sales,SDR,2024-02-02,9,7.9,3.59,1,0
E1027,Emp_027,Sales,Account Manager,2024-02-02,6,6.69,4.08,1,0
E1028,Emp_028,Engineering,Frontend Dev,2024-02-02,8,6.69,4.08,1,0
E1029,Emp_029,HR,HRBP,2024-02-02,7,6.15,3.54,1,0
E1030,Emp_030,Marketing,Content,2024-02-02,4,6.11,3.6,3,0
E1031,Emp_031,HR,HRBP,2024-02-02,5,6.36,3.61,1,0
E1032,Emp_032,HR,Recruiter,2024-02-02,7,7.46,4.15,0,0
E1033,Emp_033,Finance,Accountant,2024-02-02,6,7.93,4.45,2,0
E1034,Emp_034,Finance,Analyst,2024-02-02,7,7.44,4.74,1,0
E1035,Emp_035,Finance,Accountant,2024-02-02,6,7.67,3.64,1,0
E1036,Emp_036,Engineering,Backend Dev,2024-02-02,6,8.99,3.96,3,0
E1037,Emp_037,Finance,Accountant,2024-02-02,8,8.94,4.29,0,0
E1038,Emp_038,Marketing,SEO,2024-02-02,6,6.89,4.56,1,0
E1039,Emp_039,Sales,AE,2024-02-02,10,6.62,3.6,0,0
E1040,Emp_040,Engineering,Data Eng,2024-02-02,6,8.0,4.04,1,0
E1041,Emp_041,Engineering,QA Eng,2024-02-02,3,7.09,4.08,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-02,6,8.05,3.56,2,0
E1043,Emp_043,Finance,Accountant,2024-02-02,6,6.69,3.53,1,0
E1044,Emp_044,Finance,Accountant,2024-02-02,5,6.8,3.6,2,0
E1045,Emp_045,HR,HRBP,2024-02-02,6,6.56,4.19,0,0
E1046,Emp_046,Sales,SDR,2024-02-02,7,7.55,3.82,1,0
E1047,Emp_047,Marketing,Content,2024-02-02,5,8.03,3.77,2,0
E1048,Emp_048,Support,Agent,2024-02-02,11,6.5,3.41,0,0
E1049,Emp_049,HR,Recruiter,2024-02-02,6,6.0,4.1,0,0
E1050,Emp_050,Sales,AE,2024-02-02,10,7.39,3.24,0,0
E1051,Emp_051,Finance,Accountant,2024-02-02,8,8.71,4.22,0,0
E1052,Emp_052,HR,Recruiter,2024-02-02,3,7.18,4.5,0,0
E1053,Emp_053,Sales,Account Manager,2024-02-02,3,7.52,3.18,1,0
E1054,Emp_054,Sales,AE,2024-02-02,11,8.09,3.74,1,0
E1055,Emp_055,Engineering,Backend Dev,2024-02-02,11,9.1,4.67,1,0
E1056,Emp_056,Support,Agent,2024-02-02,10,7.22,3.05,0,0
E1057,Emp_057,HR,Recruiter,2024-02-02,5,7.47,4.01,1,0
E1058,Emp_058,Engineering,QA Eng,2024-02-02,9,9.89,4.03,1,0
E1059,Emp_059,HR,HRBP,2024-02-02,0,0.0,0.0,2,1
E1000,Emp_000,Marketing,SEO,2024-02-03,6,5.51,4.21,2,0
E1001,Emp_001,HR,HRBP,2024-02-03,2,8.53,3.31,0,0
E1002,Emp_002,Engineering,Data Eng,2024-02-03,9,7.26,4.43,1,0
E1003,Emp_003,Marketing,Content,2024-02-03,8,6.26,3.04,2,0
E1004,Emp_004,Engineering,QA Eng,2024-02-03,10,6.12,4.39,2,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-03,12,6.64,4.63,2,0
E1006,Emp_006,Marketing,Content,2024-02-03,6,8.56,3.18,1,0
E1007,Emp_007,Marketing,Designer,2024-02-03,6,9.03,4.04,2,0
E1008,Emp_008,Support,Agent,2024-02-03,10,4.85,3.37,0,0
E1009,Emp_009,Finance,Analyst,2024-02-03,0,0.0,0.0,1,1
E1010,Emp_010,Sales,SDR,2024-02-03,10,8.04,4.25,1,0
E1011,Emp_011,Support,Agent,2024-02-03,11,5.78,3.99,0,0
E1012,Emp_012,Sales,Account Manager,2024-02-03,8,8.75,4.0,0,0
E1013,Emp_013,HR,Recruiter,2024-02-03,8,9.19,3.96,2,0
E1014,Emp_014,Finance,Accountant,2024-02-03,9,8.24,4.59,1,0
E1015,Emp_015,Sales,Account Manager,2024-02-03,0,0.0,0.0,0,1
E1016,Emp_016,Engineering,Backend Dev,2024-02-03,9,6.84,4.47,2,0
E1017,Emp_017,Sales,SDR,2024-02-03,8,8.91,3.62,0,0
E1018,Emp_018,Marketing,SEO,2024-02-03,7,7.94,4.04,2,0
E1019,Emp_019,Support,Team Lead,2024-02-03,12,5.72,3.45,0,0
E1020,Emp_020,Engineering,QA Eng,2024-02-03,5,6.02,3.88,1,0
E1021,Emp_021,Engineering,Backend Dev,2024-02-03,9,10.01,4.15,2,0
E1022,Emp_022,Marketing,SEO,2024-02-03,0,0.0,0.0,1,1
E1023,Emp_023,HR,HRBP,2024-02-03,3,5.91,3.62,1,0
E1024,Emp_024,Finance,Analyst,2024-02-03,6,6.88,3.24,0,0
E1025,Emp_025,HR,HRBP,2024-02-03,5,7.21,3.88,1,0
E1026,Emp_026,Sales,SDR,2024-02-03,8,6.4,3.78,1,0
E1027,Emp_027,Sales,Account Manager,2024-02-03,0,0.0,0.0,0,1
E1028,Emp_028,Engineering,Frontend Dev,2024-02-03,5,6.21,3.12,2,0
E1029,Emp_029,HR,HRBP,2024-02-03,7,7.23,3.24,0,0
E1030,Emp_030,Marketing,Content,2024-02-03,5,7.09,4.01,1,0
E1031,Emp_031,HR,HRBP,2024-02-03,7,6.69,4.11,2,0
E1032,Emp_032,HR,Recruiter,2024-02-03,4,8.54,3.96,0,0
E1033,Emp_033,Finance,Accountant,2024-02-03,7,8.2,4.21,1,0
E1034,Emp_034,Finance,Analyst,2024-02-03,6,6.79,3.63,1,0
E1035,Emp_035,Finance,Accountant,2024-02-03,7,8.55,4.46,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-02-03,9,7.28,3.92,3,0
E1037,Emp_037,Finance,Accountant,2024-02-03,5,6.47,3.41,0,0
E1038,Emp_038,Marketing,SEO,2024-02-03,8,7.09,4.21,1,0
E1039,Emp_039,Sales,AE,2024-02-03,12,7.7,3.45,1,0
E1040,Emp_040,Engineering,Data Eng,2024-02-03,6,7.32,3.74,1,0
E1041,Emp_041,Engineering,QA Eng,2024-02-03,7,7.1,4.62,1,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-03,7,4.97,4.3,1,0
E1043,Emp_043,Finance,Accountant,2024-02-03,2,7.5,3.69,1,0
E1044,Emp_044,Finance,Accountant,2024-02-03,4,9.47,3.83,2,0
E1045,Emp_045,HR,HRBP,2024-02-03,5,6.81,3.39,0,0
E1046,Emp_046,Sales,SDR,2024-02-03,10,7.93,3.74,0,0
E1047,Emp_047,Marketing,Content,2024-02-03,5,6.66,4.59,2,0
E1048,Emp_048,Support,Agent,2024-02-03,10,6.19,3.21,1,0
E1049,Emp_049,HR,Recruiter,2024-02-03,6,8.58,4.33,2,0
E1050,Emp_050,Sales,AE,2024-02-03,8,8.37,3.42,0,0
E1051,Emp_051,Finance,Accountant,2024-02-03,4,6.32,4.02,0,0
E1052,Emp_052,HR,Recruiter,2024-02-03,0,0.0,0.0,0,1
E1053,Emp_053,Sales,Account Manager,2024-02-03,10,6.18,3.05,1,0
E1054,Emp_054,Sales,AE,2024-02-03,9,8.36,3.84,0,0
E1055,Emp_055,Engineering,Backend Dev,2024-02-03,7,9.12,4.19,1,0
E1056,Emp_056,Support,Agent,2024-02-03,13,6.76,3.85,0,0
E1057,Emp_057,HR,Recruiter,2024-02-03,6,8.51,4.19,0,0
E1058,Emp_058,Engineering,QA Eng,2024-02-03,0,0.0,0.0,1,1
E1059,Emp_059,HR,HRBP,2024-02-03,6,8.02,3.21,1,0
E1000,Emp_000,Marketing,SEO,2024-02-04,12,5.51,4.08,3,0
E1001,Emp_001,HR,HRBP,2024-02-04,9,6.42,4.51,2,0
E1002,Emp_002,Engineering,Data Eng,2024-02-04,6,9.03,3.54,2,0
E1003,Emp_003,Marketing,Content,2024-02-04,6,6.65,3.52,1,0
E1004,Emp_004,Engineering,QA Eng,2024-02-04,6,5.98,3.85,2,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-04,8,7.57,4.43,2,0
E1006,Emp_006,Marketing,Content,2024-02-04,5,7.38,4.28,2,0
E1007,Emp_007,Marketing,Designer,2024-02-04,9,8.44,3.89,0,0
E1008,Emp_008,Support,Agent,2024-02-04,14,8.2,3.72,0,0
E1009,Emp_009,Finance,Analyst,2024-02-04,4,6.12,3.67,0,0
E1010,Emp_010,Sales,SDR,2024-02-04,12,9.62,3.24,1,0
E1011,Emp_011,Support,Agent,2024-02-04,0,0.0,0.0,1,1
E1012,Emp_012,Sales,Account Manager,2024-02-04,8,8.11,2.71,0,0
E1013,Emp_013,HR,Recruiter,2024-02-04,7,7.77,3.74,1,0
E1014,Emp_014,Finance,Accountant,2024-02-04,4,7.51,3.11,0,0
E1015,Emp_015,Sales,Account Manager,2024-02-04,10,5.84,3.97,0,0
E1016,Emp_016,Engineering,Backend Dev,2024-02-04,8,9.17,3.85,1,0
E1017,Emp_017,Sales,SDR,2024-02-04,10,7.45,2.93,1,0
E1018,Emp_018,Marketing,SEO,2024-02-04,3,9.22,4.1,1,0
E1019,Emp_019,Support,Team Lead,2024-02-04,13,5.94,4.21,0,0
E1020,Emp_020,Engineering,QA Eng,2024-02-04,0,0.0,0.0,1,1
E1021,Emp_021,Engineering,Backend Dev,2024-02-04,10,8.56,4.7,2,0
E1022,Emp_022,Marketing,SEO,2024-02-04,0,0.0,0.0,1,1
E1023,Emp_023,HR,HRBP,2024-02-04,4,8.18,4.08,0,0
E1024,Emp_024,Finance,Analyst,2024-02-04,2,7.3,4.12,1,0
E1025,Emp_025,HR,HRBP,2024-02-04,4,5.58,3.97,0,0
E1026,Emp_026,Sales,SDR,2024-02-04,8,8.63,2.68,1,0
E1027,Emp_027,Sales,Account Manager,2024-02-04,8,8.63,3.13,0,0
E1028,Emp_028,Engineering,Frontend Dev,2024-02-04,9,6.45,3.98,2,0
E1029,Emp_029,HR,HRBP,2024-02-04,5,8.43,3.95,0,0
E1030,Emp_030,Marketing,Content,2024-02-04,5,7.56,3.17,2,0
E1031,Emp_031,HR,HRBP,2024-02-04,10,8.46,4.77,1,0
E1032,Emp_032,HR,Recruiter,2024-02-04,7,8.03,3.63,1,0
E1033,Emp_033,Finance,Accountant,2024-02-04,6,8.82,5.0,1,0
E1034,Emp_034,Finance,Analyst,2024-02-04,6,9.21,3.64,1,0
E1035,Emp_035,Finance,Accountant,2024-02-04,7,6.59,3.84,0,0
E1036,Emp_036,Engineering,Backend Dev,2024-02-04,11,7.1,4.18,0,0
E1037,Emp_037,Finance,Accountant,2024-02-04,5,8.37,3.56,1,0
E1038,Emp_038,Marketing,SEO,2024-02-04,7,4.87,3.97,2,0
E1039,Emp_039,Sales,AE,2024-02-04,10,7.18,4.1,0,0
E1040,Emp_040,Engineering,Data Eng,2024-02-04,9,8.93,4.31,2,0
E1041,Emp_041,Engineering,QA Eng,2024-02-04,8,7.77,4.04,0,0
E1042,Emp_042,Engineering,Backend Dev,2024-02-04,9,8.26,3.77,1,0
E1043,Emp_043,Finance,Accountant,2024-02-04,1,7.52,4.68,0,0
E1044,Emp_044,Finance,Accountant,2024-02-04,11,6.89,4.37,0,0
E1045,Emp_045,HR,HRBP,2024-02-04,0,6.65,4.22,0,0
E1046,Emp_046,Sales,SDR,2024-02-04,6,6.84,2.48,0,0
E1047,Emp_047,Marketing,Content,2024-02-04,0,0.0,0.0,1,1
E1048,Emp_048,Support,Agent,2024-02-04,13,9.28,3.42,2,0
E1049,Emp_049,HR,Recruiter,2024-02-04,6,7.43,3.76,0,0
E1050,Emp_050,Sales,AE,2024-02-04,10,7.97,4.6,1,0
E1051,Emp_051,Finance,Accountant,2024-02-04,3,6.39,3.15,2,0
E1052,Emp_052,HR,Recruiter,2024-02-04,4,9.35,3.38,2,0
E1053,Emp_053,Sales,Account Manager,2024-02-04,9,8.68,3.8,0,0
E1054,Emp_054,Sales,AE,2024-02-04,8,6.0,3.77,0,0
E1055,Emp_055,Engineering,Backend Dev,2024-02-04,5,7.64,3.93,2,0
E1056,Emp_056,Support,Agent,2024-02-04,13,6.89,2.48,0,0
E1057,Emp_057,HR,Recruiter,2024-02-04,8,7.43,3.66,1,0
E1058,Emp_058,Engineering,QA Eng,2024-02-04,8,4.0,3.9,2,0
E1059,Emp_059,HR,HRBP,2024-02-04,6,7.37,4.32,1,0
E1000,Emp_000,Marketing,SEO,2024-02-05,9,6.49,4.24,3,0
E1001,Emp_001,HR,HRBP,2024-02-05,3,6.09,3.47,1,0
E1002,Emp_002,Engineering,Data Eng,2024-02-05,6,6.73,4.23,2,0
E1003,Emp_003,Marketing,Content,2024-02-05,8,9.15,3.44,0,0
E1004,Emp_004,Engineering,QA Eng,2024-02-05,8,8.37,4.52,1,0
E1005,Emp_005,Engineering,Backend Dev,2024-02-05,7,7.53,4.72,1,0
E1006,Emp_006,Marketing,Content,2024-02-05,5,7.48,3.74,1,0
E1007,Emp_007,Marketing,Designer,2024-02-05,9,7.84,3.98,2,0
E1008,Emp_008,Support,Agent,2024-02-05,10,5.97,2.84,1,0
E1009,Emp_009,Finance,Analyst,2024-02-05,6,8.7,3.84,0,0
E1010,Emp_010,Sales,SDR,2024-02-05,12,5.24,3.31,0,0
E1011,Emp_011,Support,Agent,2024-02-05,10,6.4,4.31,1,0
E1012,Emp_012,Sales,Account Manager,2024-02-05,9,7.5,3.73,0,0
E1013,Emp_013,HR,Recruiter,2024-02-05,3,8.14,3.88,1,0
E1014,Emp_014,Finance,Accountant,2024-02-05,6,7.98,3.36,1,0
